Date,Temperature,Precipitation,GlacierRunoff
2080-11-01,-7.898551449,21.49186981,2.76
2080-12-01,-15.79361125,32.95412086,0
2081-01-01,-20.86868544,21.36734685,0
2081-02-01,-22.63178082,25.0637849,0
2081-03-01,-19.62256283,30.1345328,0
2081-04-01,-13.86047206,48.48709068,0
2081-05-01,-8.785158791,49.29032077,0.11
2081-06-01,-2.8970816,37.07449556,17.57
2081-07-01,2.372030576,19.68236045,91.29
2081-08-01,6.040353002,16.10766213,162.86
2081-09-01,5.104548869,10.99334486,158.26
2081-10-01,-0.300552589,15.37953209,77.55
2081-11-01,-7.904343939,13.89850327,3.31
2081-12-01,-15.5210663,27.9530941,0
2082-01-01,-21.23231752,22.58164494,0
2082-02-01,-22.75614569,21.36041328,0
2082-03-01,-19.92018025,35.08946148,0
2082-04-01,-14.676291,45.02042811,0
2082-05-01,-8.73854605,40.95743229,0.03
2082-06-01,-3.480509028,33.02100485,14.44
2082-07-01,1.933786047,28.81629116,85.13
2082-08-01,5.823927973,16.7244136,159.18
2082-09-01,4.554359028,14.60453109,152
2082-10-01,-0.440266949,14.42221016,72.25
2082-11-01,-7.386297894,17.83870731,5.25
2082-12-01,-14.98075283,29.55625476,0
2083-01-01,-21.85667596,16.65826135,0
2083-02-01,-22.54775581,25.85790762,0
2083-03-01,-19.49818896,33.34920208,0
2083-04-01,-14.10938989,52.62128234,0
2083-05-01,-8.300999653,46.08717878,0.03
2083-06-01,-3.412730522,36.24391859,14.25
2083-07-01,2.235479984,22.7654212,89.73
2083-08-01,5.850803702,15.81523283,159.89
2083-09-01,5.159060749,13.09006189,160.05
2083-10-01,0.218989974,12.57613273,85.72
2083-11-01,-8.116191059,19.86867266,3.25
2083-12-01,-14.83183869,17.25328691,0
2084-01-01,-19.9426791,17.98154095,0
2084-02-01,-22.18887286,15.99220942,0
2084-03-01,-19.71921743,24.81570019,0
2084-04-01,-13.5428746,53.32969972,0
2084-05-01,-8.585793868,46.37669598,0.4
2084-06-01,-2.865846471,37.45554118,17.66
2084-07-01,2.379902859,20.9595016,93.28
2084-08-01,6.13038471,20.15208777,166.11
2084-09-01,5.467726697,8.50531784,166.59
2084-10-01,-0.246175063,15.28969444,75.18
2084-11-01,-7.217119202,21.10368653,4.82
2084-12-01,-15.02327365,26.12201907,0
2085-01-01,-20.64487283,19.30395862,0
2085-02-01,-21.56218259,25.3428966,0
2085-03-01,-18.9653676,36.88870891,0
2085-04-01,-14.36317551,44.26841811,0
2085-05-01,-8.195757534,42.44189774,0.1
2085-06-01,-3.412182929,37.25446386,14.08
2085-07-01,2.531642801,21.07802029,94.66
2085-08-01,6.343178299,10.99293515,168.93
2085-09-01,4.782116968,13.9639041,155.72
2085-10-01,0.076260304,16.73799198,78.89
2085-11-01,-6.886817917,18.43151789,5.87
2085-12-01,-15.12211349,23.71174765,0
2086-01-01,-21.01457887,18.64360462,0
2086-02-01,-22.86532261,22.37701554,0
2086-03-01,-19.68229277,33.7730805,0
2086-04-01,-14.65460736,41.46524682,0
2086-05-01,-8.362963367,49.25769485,0.12
2086-06-01,-3.294449106,36.44585586,14.26
2086-07-01,2.585499572,19.26234351,94.56
2086-08-01,6.249366242,16.74105772,168.77
2086-09-01,5.122776878,10.3337978,158.23
2086-10-01,-0.37922662,13.51632747,71.51
2086-11-01,-6.862229523,18.20040025,5.76
2086-12-01,-15.47742392,28.64232398,0
2087-01-01,-21.54667544,18.30466929,0
2087-02-01,-22.84025803,22.9121155,0
2087-03-01,-20.07019197,36.84818603,0
2087-04-01,-14.92674419,53.64850831,0
2087-05-01,-9.54254723,42.27841332,0.03
2087-06-01,-3.30226397,41.19284044,15.92
2087-07-01,2.314509915,26.22537349,92.35
2087-08-01,6.177940531,13.83968718,165.02
2087-09-01,5.294673452,7.799621398,164.62
2087-10-01,0.239974469,12.6168361,78.98
2087-11-01,-8.118189842,16.76183655,4.75
2087-12-01,-14.45012039,23.9299603,0
2088-01-01,-21.67134295,23.11336006,0
2088-02-01,-22.83061926,25.97257616,0
2088-03-01,-19.07909606,39.02254437,0
2088-04-01,-14.19120116,50.09646597,0
2088-05-01,-9.001030823,45.54613471,0.03
2088-06-01,-3.901458372,36.03991602,12.07
2088-07-01,2.524773276,22.45701301,92.18
2088-08-01,6.149720314,20.21619578,167.46
2088-09-01,4.880694294,16.41225877,156.84
2088-10-01,-0.542052044,17.46691892,69.59
2088-11-01,-8.113625555,15.1635539,3.05
2088-12-01,-15.23033497,20.27205021,0
2089-01-01,-21.08913648,20.32860677,0
2089-02-01,-21.4260164,21.88591264,0
2089-03-01,-18.75034934,37.39282834,0
2089-04-01,-14.36834638,45.85971799,0
2089-05-01,-8.347686125,44.00458524,0.03
2089-06-01,-3.62283642,35.96662162,12.44
2089-07-01,2.555570945,22.61103512,94.79
2089-08-01,6.414754108,14.86096596,170.78
2089-09-01,5.51867413,12.71594764,166.18
2089-10-01,0.235986519,14.36870644,83.96
2089-11-01,-7.528720367,16.19085486,5.12
2089-12-01,-16.11899008,16.67575445,0
2090-01-01,-20.76547043,24.56817275,0
2090-02-01,-22.67147846,20.80225987,0
2090-03-01,-18.64670495,33.24862272,0
2090-04-01,-13.61926586,44.14867861,0
2090-05-01,-8.375757433,44.16515794,0.07
2090-06-01,-3.256954801,29.65050599,14.18
2090-07-01,2.844049689,24.31934496,98.41
2090-08-01,6.184954098,15.92963715,166.6
2090-09-01,5.24680198,11.71390136,162.62
2090-10-01,0.051245323,11.313068,78.79
2090-11-01,-7.433034521,16.4335147,4.6
2090-12-01,-15.37521002,23.11168626,0
2091-01-01,-20.50436647,20.07238591,0
2091-02-01,-21.62086167,26.49175115,0
2091-03-01,-19.56374596,32.5529982,0
2091-04-01,-14.29203774,41.83702518,0
2091-05-01,-8.33879437,51.30891332,0.11
2091-06-01,-2.874955466,34.92785026,17.68
2091-07-01,2.752045694,21.24981629,97.14
2091-08-01,6.574428117,9.606793749,175.43
2091-09-01,5.591216222,9.310979095,169.33
2091-10-01,0.250682843,18.32643176,84.03
2091-11-01,-7.032787344,15.37541457,7.42
2091-12-01,-14.90027693,21.51157053,0
2092-01-01,-21.58325715,18.2283636,0
2092-02-01,-22.26380045,25.35579917,0
2092-03-01,-19.33715742,28.18147494,0
2092-04-01,-13.92931643,41.68185401,0
2092-05-01,-8.279773198,44.05864679,0.25
2092-06-01,-2.870034163,29.75959187,18.84
2092-07-01,2.354716019,25.64390737,92.42
2092-08-01,5.858694563,16.99940681,159.37
2092-09-01,4.944224863,15.52669588,158.31
2092-10-01,-0.210075095,16.95291724,76.63
2092-11-01,-7.480304098,18.35395906,4
2092-12-01,-14.60896185,22.44805919,0
2093-01-01,-21.50514538,26.68094791,0
2093-02-01,-22.26298568,23.71960055,0
2093-03-01,-18.3423599,34.95030579,0
2093-04-01,-13.6413197,48.94755161,0
2093-05-01,-7.895785868,52.12309097,0.05
2093-06-01,-3.092016049,35.88611166,17.29
2093-07-01,2.804623684,25.65696968,98.87
2093-08-01,6.242686042,12.18867687,167.38
2093-09-01,5.515173861,12.52703384,169.01
2093-10-01,-0.494022179,17.99147949,71.14
2093-11-01,-7.554052246,19.61456524,4.16
2093-12-01,-14.36800695,16.68725975,0
2094-01-01,-19.94860865,19.56748552,0
2094-02-01,-20.92952335,20.20142075,0
2094-03-01,-18.45696465,31.15628535,0
2094-04-01,-13.87052796,41.28564323,0
2094-05-01,-7.804411364,47.19414457,0.22
2094-06-01,-2.732895385,46.19640651,16.55
2094-07-01,3.066875231,16.54304902,101.02
2094-08-01,6.852517995,13.69029828,179.91
2094-09-01,5.60200784,12.92696843,168.63
2094-10-01,0.050677988,17.87887677,80.66
2094-11-01,-7.703556311,25.80836396,4.63
2094-12-01,-15.18945222,18.75033856,0
2095-01-01,-21.7266233,17.18381381,0
2095-02-01,-22.24030023,24.47349938,0
2095-03-01,-19.37985682,28.70553644,0
2095-04-01,-14.61932089,54.93062837,0
2095-05-01,-8.656833026,42.3849753,0.12
2095-06-01,-3.417373854,38.87717242,15
2095-07-01,2.876251765,26.40245645,101.15
2095-08-01,6.452686581,19.24405079,169.98
2095-09-01,6.034722084,12.85318001,176.33
2095-10-01,0.428962195,12.50850759,84.49
2095-11-01,-7.097803178,18.75509331,5.08
2095-12-01,-14.74752425,25.59554192,0
2096-01-01,-21.15769286,24.10993345,0
2096-02-01,-23.3841522,21.94094233,0
2096-03-01,-19.43703238,29.91103082,0
2096-04-01,-14.21279171,47.76516473,0
2096-05-01,-7.820072827,41.07842884,0.86
2096-06-01,-2.500815225,29.82263108,20.57
2096-07-01,3.360932657,17.23241367,107.74
2096-08-01,6.419343027,17.16958094,171.69
2096-09-01,5.615939101,9.24768612,168.78
2096-10-01,0.227569675,11.8401109,79.25
2096-11-01,-6.244246394,15.37535467,8.25
2096-12-01,-14.12041249,19.07967762,0.01
2097-01-01,-19.94860865,19.56748552,0
2097-02-01,-20.92952335,20.20142075,0
2097-03-01,-18.45696465,31.15628535,0
2097-04-01,-13.87052796,41.28564323,0
2097-05-01,-7.804411364,47.19414457,0.22
2097-06-01,-2.732895385,46.19640651,16.55
2097-07-01,3.066875231,16.54304902,101.02
2097-08-01,6.952517995,13.69029828,179.91
2097-09-01,5.80200784,12.92696843,168.63
2097-10-01,0.050677988,17.87887677,80.66
2097-11-01,-7.703556311,25.80836396,4.63
2097-12-01,-15.18945222,18.75033856,0
2098-01-01,-21.7266233,17.18381381,0
2098-02-01,-22.24030023,24.47349938,0
2098-03-01,-19.37985682,28.70553644,0
2098-04-01,-14.61932089,54.93062837,0
2098-05-01,-8.656833026,42.3849753,0.12
2098-06-01,-3.417373854,38.87717242,15
2098-07-01,3.076251765,26.40245645,101.15
2098-08-01,6.652686581,19.24405079,169.98
2098-09-01,6.934722084,12.85318001,176.33
2098-10-01,0.428962195,12.50850759,84.49
2098-11-01,-7.097803178,18.75509331,5.08
2098-12-01,-14.74752425,25.59554192,0
2099-01-01,-19.94860865,19.56748552,0
2099-02-01,-20.92952335,20.20142075,0
2099-03-01,-18.45696465,31.15628535,0
2099-04-01,-13.87052796,41.28564323,0
2099-05-01,-7.804411364,47.19414457,0.22
2099-06-01,-2.732895385,46.19640651,16.55
2099-07-01,3.566875231,16.54304902,101.02
2099-08-01,7.252517995,13.69029828,179.91
2099-09-01,5.90200784,12.92696843,168.63
2099-10-01,0.060677988,17.87887677,80.66
2099-11-01,-7.203556311,25.80836396,4.63
2099-12-01,-15.18945222,18.75033856,0
